"Year","Month","sex","race","age_x","obitos"
2020,4,"Female","White",45,9
2020,4,"Female","White",50,10
2020,4,"Female","White",55,16
2020,4,"Female","White",60,23
2020,4,"Female","White",65,23
2020,4,"Female","White",70,24
2020,4,"Female","White",75,33
2020,4,"Female","White",80,134
2020,4,"Male","White",0,12
2020,4,"Male","White",5,1
2020,4,"Male","White",10,1
2020,4,"Male","White",15,4
2020,4,"Male","White",20,4
2020,4,"Male","White",25,12
2020,4,"Male","White",30,14
2020,4,"Male","White",35,10
2020,4,"Male","White",40,14
2020,4,"Male","White",45,13
2020,4,"Male","White",50,23
2020,4,"Male","White",55,18
2020,4,"Male","White",60,35
2020,4,"Male","White",65,42
2020,4,"Male","White",70,42
2020,4,"Male","White",75,38
2020,4,"Male","White",80,112
2020,5,"Female","Asian",0,1
2020,5,"Female","Asian",55,1
2020,5,"Female","Asian",60,2
2020,5,"Female","Asian",65,1
2020,5,"Female","Asian",70,1
2020,5,"Female","Asian",75,2
2020,5,"Female","Asian",80,3
2020,5,"Male","Asian",15,1
2020,5,"Male","Asian",25,1
2020,5,"Male","Asian",30,1
2020,5,"Male","Asian",40,1
2020,5,"Male","Asian",45,1
2020,5,"Male","Asian",50,1
2020,5,"Male","Asian",60,1
2020,5,"Male","Asian",65,1
2020,5,"Male","Asian",80,4
2020,5,"Female","Black",0,2
2020,5,"Female","Black",5,1
2020,5,"Female","Black",20,2
2020,5,"Female","Black",25,3
2020,5,"Female","Black",30,4
2020,5,"Female","Black",35,3
2020,5,"Female","Black",40,9
2020,5,"Female","Black",45,8
2020,5,"Female","Black",50,7
2020,5,"Female","Black",55,12
2020,5,"Female","Black",60,28
2020,5,"Female","Black",65,26
2020,5,"Female","Black",70,28
2020,5,"Female","Black",75,34
2020,5,"Female","Black",80,72
2020,5,"Male","Black",0,3
2020,5,"Male","Black",15,4
2020,5,"Male","Black",20,9
2020,5,"Male","Black",25,3
2020,5,"Male","Black",30,5
2020,5,"Male","Black",35,11
2020,5,"Male","Black",40,15
2020,5,"Male","Black",45,14
2020,5,"Male","Black",50,24
2020,5,"Male","Black",55,14
2020,5,"Male","Black",60,26
2020,5,"Male","Black",65,45
2020,5,"Male","Black",70,58
2020,5,"Male","Black",75,38
2020,5,"Male","Black",80,83
2020,5,"Female","Brown",0,49
2020,5,"Female","Brown",5,5
2020,5,"Female","Brown",10,7
2020,5,"Female","Brown",15,9
2020,5,"Female","Brown",20,9
2020,5,"Female","Brown",25,22
2020,5,"Female","Brown",30,22
2020,5,"Female","Brown",35,35
2020,5,"Female","Brown",40,42
2020,5,"Female","Brown",45,54
2020,5,"Female","Brown",50,62
2020,5,"Female","Brown",55,103
2020,5,"Female","Brown",60,142
2020,5,"Female","Brown",65,170
2020,5,"Female","Brown",70,172
2020,5,"Female","Brown",75,194
2020,5,"Female","Brown",80,514
2020,5,"Male","Brown",0,57
2020,5,"Male","Brown",5,4
2020,5,"Male","Brown",10,9
2020,5,"Male","Brown",15,45
2020,5,"Male","Brown",20,58
2020,5,"Male","Brown",25,62
2020,5,"Male","Brown",30,66
2020,5,"Male","Brown",35,70
2020,5,"Male","Brown",40,84
2020,5,"Male","Brown",45,97
2020,5,"Male","Brown",50,109
2020,5,"Male","Brown",55,154
2020,5,"Male","Brown",60,198
2020,5,"Male","Brown",65,262
2020,5,"Male","Brown",70,275
2020,5,"Male","Brown",75,306
2020,5,"Male","Brown",80,714
2020,5,"Female","Indigenous",0,2
2020,5,"Female","Indigenous",10,1
2020,5,"Female","Indigenous",15,1
2020,5,"Female","Indigenous",25,1
2020,5,"Female","Indigenous",30,2
2020,5,"Female","Indigenous",45,1
2020,5,"Female","Indigenous",55,1
2020,5,"Female","Indigenous",60,1
2020,5,"Female","Indigenous",75,2
2020,5,"Female","Indigenous",80,4
2020,5,"Male","Indigenous",0,4
2020,5,"Male","Indigenous",15,1
2020,5,"Male","Indigenous",45,2
2020,5,"Male","Indigenous",55,2
2020,5,"Male","Indigenous",60,2
2020,5,"Male","Indigenous",75,1
2020,5,"Male","Indigenous",80,6
2020,5,"Female","White",0,13
2020,5,"Female","White",5,1
2020,5,"Female","White",10,1
2020,5,"Female","White",15,2
2020,5,"Female","White",20,3
2020,5,"Female","White",25,4
2020,5,"Female","White",30,3
2020,5,"Female","White",35,7
2020,5,"Female","White",40,11
2020,5,"Female","White",45,9
2020,5,"Female","White",50,11
2020,5,"Female","White",55,21
2020,5,"Female","White",60,24
2020,5,"Female","White",65,26
2020,5,"Female","White",70,56
2020,5,"Female","White",75,60
2020,5,"Female","White",80,217
2020,5,"Male","White",0,7
2020,5,"Male","White",5,2
2020,5,"Male","White",10,1
2020,5,"Male","White",15,7
2020,5,"Male","White",20,13
2020,5,"Male","White",25,8
2020,5,"Male","White",30,10
2020,5,"Male","White",35,13
2020,5,"Male","White",40,14
2020,5,"Male","White",45,21
2020,5,"Male","White",50,20
2020,5,"Male","White",55,42
2020,5,"Male","White",60,52
2020,5,"Male","White",65,69
2020,5,"Male","White",70,67
2020,5,"Male","White",75,85
2020,5,"Male","White",80,235
2020,6,"Female","Asian",55,1
2020,6,"Female","Asian",60,1
2020,6,"Female","Asian",70,1
2020,6,"Female","Asian",75,2
2020,6,"Female","Asian",80,6
2020,6,"Male","Asian",20,2
2020,6,"Male","Asian",35,1
2020,6,"Male","Asian",45,1
2020,6,"Male","Asian",60,1
2020,6,"Male","Asian",65,1
2020,6,"Male","Asian",70,2
2020,6,"Male","Asian",75,1
2020,6,"Male","Asian",80,2
2020,6,"Female","Black",0,1
2020,6,"Female","Black",5,1
2020,6,"Female","Black",15,2
2020,6,"Female","Black",20,1
2020,6,"Female","Black",25,1
2020,6,"Female","Black",30,2
2020,6,"Female","Black",35,5
2020,6,"Female","Black",40,5
2020,6,"Female","Black",45,7
2020,6,"Female","Black",50,11
2020,6,"Female","Black",55,15
2020,6,"Female","Black",60,19
2020,6,"Female","Black",65,13
2020,6,"Female","Black",70,16
2020,6,"Female","Black",75,22
2020,6,"Female","Black",80,55
2020,6,"Male","Black",0,2
2020,6,"Male","Black",5,1
2020,6,"Male","Black",15,5
2020,6,"Male","Black",20,3
2020,6,"Male","Black",25,2
2020,6,"Male","Black",30,12
2020,6,"Male","Black",35,12
2020,6,"Male","Black",40,16
2020,6,"Male","Black",45,9
2020,6,"Male","Black",50,14
2020,6,"Male","Black",55,19
2020,6,"Male","Black",60,34
2020,6,"Male","Black",65,32
2020,6,"Male","Black",70,38
2020,6,"Male","Black",75,35
2020,6,"Male","Black",80,75
2020,6,"Female","Brown",0,50
2020,6,"Female","Brown",5,3
2020,6,"Female","Brown",10,4
2020,6,"Female","Brown",15,8
2020,6,"Female","Brown",20,14
2020,6,"Female","Brown",25,14
2020,6,"Female","Brown",30,20
2020,6,"Female","Brown",35,22
2020,6,"Female","Brown",40,28
2020,6,"Female","Brown",45,44
2020,6,"Female","Brown",50,56
2020,6,"Female","Brown",55,60
2020,6,"Female","Brown",60,76
2020,6,"Female","Brown",65,104
2020,6,"Female","Brown",70,134
2020,6,"Female","Brown",75,131
2020,6,"Female","Brown",80,361
2020,6,"Male","Brown",0,45
2020,6,"Male","Brown",5,8
2020,6,"Male","Brown",10,7
2020,6,"Male","Brown",15,30
2020,6,"Male","Brown",20,49
2020,6,"Male","Brown",25,44
2020,6,"Male","Brown",30,64
2020,6,"Male","Brown",35,53
2020,6,"Male","Brown",40,79
2020,6,"Male","Brown",45,86
2020,6,"Male","Brown",50,80
2020,6,"Male","Brown",55,95
2020,6,"Male","Brown",60,124
2020,6,"Male","Brown",65,182
2020,6,"Male","Brown",70,199
2020,6,"Male","Brown",75,243
2020,6,"Male","Brown",80,484
2020,6,"Female","Indigenous",0,3
2020,6,"Female","Indigenous",15,1
2020,6,"Female","Indigenous",35,3
2020,6,"Female","Indigenous",60,2
2020,6,"Female","Indigenous",70,2
2020,6,"Female","Indigenous",80,6
2020,6,"Male","Indigenous",0,1
2020,6,"Male","Indigenous",30,2
2020,6,"Male","Indigenous",35,1
2020,6,"Male","Indigenous",40,1
2020,6,"Male","Indigenous",45,1
2020,6,"Male","Indigenous",60,2
2020,6,"Male","Indigenous",65,1
2020,6,"Male","Indigenous",70,3
2020,6,"Male","Indigenous",75,1
2020,6,"Male","Indigenous",80,14
2020,6,"Female","White",0,8
2020,6,"Female","White",5,2
2020,6,"Female","White",10,1
2020,6,"Female","White",15,1
2020,6,"Female","White",20,1
2020,6,"Female","White",25,6
2020,6,"Female","White",30,6
2020,6,"Female","White",35,6
2020,6,"Female","White",40,7
2020,6,"Female","White",45,7
2020,6,"Female","White",50,14
2020,6,"Female","White",55,22
2020,6,"Female","White",60,21
2020,6,"Female","White",65,39
2020,6,"Female","White",70,43
2020,6,"Female","White",75,42
2020,6,"Female","White",80,136
2020,6,"Male","White",0,8
2020,6,"Male","White",10,1
2020,6,"Male","White",15,6
2020,6,"Male","White",20,6
2020,6,"Male","White",25,5
2020,6,"Male","White",30,10
2020,6,"Male","White",35,11
2020,6,"Male","White",40,11
2020,6,"Male","White",45,13
2020,6,"Male","White",50,15
2020,6,"Male","White",55,28
2020,6,"Male","White",60,32
2020,6,"Male","White",65,41
2020,6,"Male","White",70,57
2020,6,"Male","White",75,61
2020,6,"Male","White",80,150
2020,7,"Female","Asian",15,1
2020,7,"Female","Asian",45,1
2020,7,"Female","Asian",55,1
2020,7,"Female","Asian",70,1
2020,7,"Female","Asian",80,2
2020,7,"Male","Asian",0,1
2020,7,"Male","Asian",10,1
2020,7,"Male","Asian",20,1
2020,7,"Male","Asian",55,1
2020,7,"Male","Asian",60,1
2020,7,"Male","Asian",70,2
2020,7,"Male","Asian",80,2
2020,7,"Female","Black",0,2
2020,7,"Female","Black",5,2
2020,7,"Female","Black",15,1
2020,7,"Female","Black",20,3
2020,7,"Female","Black",25,2
2020,7,"Female","Black",30,5
2020,7,"Female","Black",35,6
2020,7,"Female","Black",40,4
2020,7,"Female","Black",45,4
2020,7,"Female","Black",50,11
2020,7,"Female","Black",55,7
2020,7,"Female","Black",60,7
2020,7,"Female","Black",65,12
2020,7,"Female","Black",70,20
2020,7,"Female","Black",75,20
2020,7,"Female","Black",80,42
2020,7,"Male","Black",10,3
2020,7,"Male","Black",15,1
2020,7,"Male","Black",20,4
2020,7,"Male","Black",25,8
2020,7,"Male","Black",30,7
2020,7,"Male","Black",35,12
2020,7,"Male","Black",40,9
2020,7,"Male","Black",45,8
2020,7,"Male","Black",50,21
2020,7,"Male","Black",55,17
2020,7,"Male","Black",60,23
2020,7,"Male","Black",65,21
2020,7,"Male","Black",70,24
2020,7,"Male","Black",75,23
2020,7,"Male","Black",80,53
2020,7,"Female","Brown",0,52
2020,7,"Female","Brown",5,2
2020,7,"Female","Brown",10,7
2020,7,"Female","Brown",15,9
2020,7,"Female","Brown",20,16
2020,7,"Female","Brown",25,10
2020,7,"Female","Brown",30,19
2020,7,"Female","Brown",35,21
2020,7,"Female","Brown",40,42
2020,7,"Female","Brown",45,31
2020,7,"Female","Brown",50,53
2020,7,"Female","Brown",55,64
2020,7,"Female","Brown",60,69
2020,7,"Female","Brown",65,84
2020,7,"Female","Brown",70,110
2020,7,"Female","Brown",75,105
2020,7,"Female","Brown",80,314
2020,7,"Male","Brown",0,59
2020,7,"Male","Brown",10,9
2020,7,"Male","Brown",15,39
2020,7,"Male","Brown",20,47
2020,7,"Male","Brown",25,45
2020,7,"Male","Brown",30,64
2020,7,"Male","Brown",35,83
2020,7,"Male","Brown",40,55
2020,7,"Male","Brown",45,44
2020,7,"Male","Brown",50,78
2020,7,"Male","Brown",55,110
2020,7,"Male","Brown",60,120
2020,7,"Male","Brown",65,147
2020,7,"Male","Brown",70,150
2020,7,"Male","Brown",75,154
2020,7,"Male","Brown",80,333
2020,7,"Female","Indigenous",0,1
2020,7,"Female","Indigenous",15,1
2020,7,"Female","Indigenous",25,2
2020,7,"Female","Indigenous",40,2
2020,7,"Female","Indigenous",55,1
2020,7,"Female","Indigenous",60,1
2020,7,"Female","Indigenous",75,1
2020,7,"Female","Indigenous",80,7
2020,7,"Male","Indigenous",0,4
2020,7,"Male","Indigenous",55,1
2020,7,"Male","Indigenous",60,1
2020,7,"Male","Indigenous",70,3
2020,7,"Male","Indigenous",75,3
2020,7,"Male","Indigenous",80,11
2020,7,"Female","White",0,8
2020,7,"Female","White",15,5
2020,7,"Female","White",20,4
2020,7,"Female","White",25,2
2020,7,"Female","White",30,3
2020,7,"Female","White",35,5
2020,7,"Female","White",40,4
2020,7,"Female","White",45,11
2020,7,"Female","White",50,11
2020,7,"Female","White",55,9
2020,7,"Female","White",60,22
2020,7,"Female","White",65,31
2020,7,"Female","White",70,38
2020,7,"Female","White",75,47
2020,7,"Female","White",80,137
2020,7,"Male","White",0,6
2020,7,"Male","White",5,2
2020,7,"Male","White",15,6
2020,7,"Male","White",20,12
2020,7,"Male","White",25,9
2020,7,"Male","White",30,13
2020,7,"Male","White",35,10
2020,7,"Male","White",40,11
2020,7,"Male","White",45,13
2020,7,"Male","White",50,14
2020,7,"Male","White",55,15
2020,7,"Male","White",60,19
2020,7,"Male","White",65,29
2020,7,"Male","White",70,47
2020,7,"Male","White",75,43
2020,7,"Male","White",80,113
2020,8,"Female","Asian",45,1
2020,8,"Female","Asian",60,1
2020,8,"Female","Asian",65,1
2020,8,"Female","Asian",75,2
2020,8,"Female","Asian",80,6
2020,8,"Male","Asian",0,1
2020,8,"Male","Asian",70,2
2020,8,"Male","Asian",80,7
2020,8,"Female","Black",0,1
2020,8,"Female","Black",10,1
2020,8,"Female","Black",20,1
2020,8,"Female","Black",25,1
2020,8,"Female","Black",30,1
2020,8,"Female","Black",35,4
2020,8,"Female","Black",40,4
2020,8,"Female","Black",45,8
2020,8,"Female","Black",50,8
2020,8,"Female","Black",55,12
2020,8,"Female","Black",60,7
2020,8,"Female","Black",65,15
2020,8,"Female","Black",70,11
2020,8,"Female","Black",75,18
2020,8,"Female","Black",80,39
2020,8,"Male","Black",0,2
2020,8,"Male","Black",5,1
2020,8,"Male","Black",10,1
2020,8,"Male","Black",15,4
2020,8,"Male","Black",20,3
2020,8,"Male","Black",25,8
2020,8,"Male","Black",30,4
2020,8,"Male","Black",35,12
2020,8,"Male","Black",40,16
2020,8,"Male","Black",45,8
2020,8,"Male","Black",50,13
2020,8,"Male","Black",55,8
2020,8,"Male","Black",60,17
2020,8,"Male","Black",65,23
2020,8,"Male","Black",70,21
2020,8,"Male","Black",75,34
2020,8,"Male","Black",80,49
2020,8,"Female","Brown",0,44
2020,8,"Female","Brown",5,3
2020,8,"Female","Brown",10,3
2020,8,"Female","Brown",15,12
2020,8,"Female","Brown",20,8
2020,8,"Female","Brown",25,15
2020,8,"Female","Brown",30,15
2020,8,"Female","Brown",35,32
2020,8,"Female","Brown",40,38
2020,8,"Female","Brown",45,35
2020,8,"Female","Brown",50,43
2020,8,"Female","Brown",55,43
2020,8,"Female","Brown",60,71
2020,8,"Female","Brown",65,86
2020,8,"Female","Brown",70,85
2020,8,"Female","Brown",75,90
2020,8,"Female","Brown",80,288
2020,8,"Male","Brown",0,43
2020,8,"Male","Brown",5,1
2020,8,"Male","Brown",10,11
2020,8,"Male","Brown",15,46
2020,8,"Male","Brown",20,64
2020,8,"Male","Brown",25,53
2020,8,"Male","Brown",30,57
2020,8,"Male","Brown",35,83
2020,8,"Male","Brown",40,61
2020,8,"Male","Brown",45,66
2020,8,"Male","Brown",50,86
2020,8,"Male","Brown",55,123
2020,8,"Male","Brown",60,115
2020,8,"Male","Brown",65,116
2020,8,"Male","Brown",70,142
2020,8,"Male","Brown",75,146
2020,8,"Male","Brown",80,314
2020,8,"Female","Indigenous",0,3
2020,8,"Female","Indigenous",20,1
2020,8,"Female","Indigenous",60,1
2020,8,"Female","Indigenous",70,1
2020,8,"Female","Indigenous",80,1
2020,8,"Male","Indigenous",0,1
2020,8,"Male","Indigenous",20,1
2020,8,"Male","Indigenous",25,1
2020,8,"Male","Indigenous",30,1
2020,8,"Male","Indigenous",50,1
2020,8,"Male","Indigenous",80,5
2020,8,"Female","White",0,8
2020,8,"Female","White",5,1
2020,8,"Female","White",10,1
2020,8,"Female","White",15,5
2020,8,"Female","White",20,3
2020,8,"Female","White",25,1
2020,8,"Female","White",30,5
2020,8,"Female","White",35,8
2020,8,"Female","White",40,5
2020,8,"Female","White",45,10
2020,8,"Female","White",50,15
2020,8,"Female","White",55,17
2020,8,"Female","White",60,15
2020,8,"Female","White",65,28
2020,8,"Female","White",70,36
2020,8,"Female","White",75,35
2020,8,"Female","White",80,135
2020,8,"Male","White",0,13
2020,8,"Male","White",5,1
2020,8,"Male","White",15,8
2020,8,"Male","White",20,7
2020,8,"Male","White",25,8
2020,8,"Male","White",30,12
2020,8,"Male","White",35,14
2020,8,"Male","White",40,12
2020,8,"Male","White",45,12
2020,8,"Male","White",50,23
2020,8,"Male","White",55,14
2020,8,"Male","White",60,23
2020,8,"Male","White",65,26
2020,8,"Male","White",70,43
2020,8,"Male","White",75,44
2020,8,"Male","White",80,111
2020,9,"Female","Asian",15,1
2020,9,"Female","Asian",55,1
2020,9,"Female","Asian",70,1
2020,9,"Male","Asian",25,1
2020,9,"Male","Asian",50,2
2020,9,"Male","Asian",60,1
2020,9,"Male","Asian",80,1
2020,9,"Female","Black",0,5
2020,9,"Female","Black",15,1
2020,9,"Female","Black",20,2
2020,9,"Female","Black",25,2
2020,9,"Female","Black",30,1
2020,9,"Female","Black",35,1
2020,9,"Female","Black",40,4
2020,9,"Female","Black",45,8
2020,9,"Female","Black",50,11
2020,9,"Female","Black",55,11
2020,9,"Female","Black",60,13
2020,9,"Female","Black",65,14
2020,9,"Female","Black",70,12
2020,9,"Female","Black",75,12
2020,9,"Female","Black",80,47
2020,9,"Male","Black",0,3
2020,9,"Male","Black",5,1
2020,9,"Male","Black",10,1
2020,9,"Male","Black",15,6
2020,9,"Male","Black",20,9
2020,9,"Male","Black",25,3
2020,9,"Male","Black",30,13
2020,9,"Male","Black",35,11
2020,9,"Male","Black",40,10
2020,9,"Male","Black",45,10
2020,9,"Male","Black",50,12
2020,9,"Male","Black",55,18
2020,9,"Male","Black",60,13
2020,9,"Male","Black",65,11
2020,9,"Male","Black",70,19
2020,9,"Male","Black",75,21
2020,9,"Male","Black",80,49
2020,9,"Female","Brown",0,39
2020,9,"Female","Brown",5,2
2020,9,"Female","Brown",15,9
2020,9,"Female","Brown",20,13
2020,9,"Female","Brown",25,16
2020,9,"Female","Brown",30,17
2020,9,"Female","Brown",35,26
2020,9,"Female","Brown",40,30
2020,9,"Female","Brown",45,33
2020,9,"Female","Brown",50,41
2020,9,"Female","Brown",55,46
2020,9,"Female","Brown",60,58
2020,9,"Female","Brown",65,81
2020,9,"Female","Brown",70,79
2020,9,"Female","Brown",75,84
2020,9,"Female","Brown",80,238
2020,9,"Male","Brown",0,52
2020,9,"Male","Brown",5,7
2020,9,"Male","Brown",10,19
2020,9,"Male","Brown",15,42
2020,9,"Male","Brown",20,65
2020,9,"Male","Brown",25,66
2020,9,"Male","Brown",30,49
2020,9,"Male","Brown",35,64
2020,9,"Male","Brown",40,59
2020,9,"Male","Brown",45,72
2020,9,"Male","Brown",50,65
2020,9,"Male","Brown",55,71
2020,9,"Male","Brown",60,86
2020,9,"Male","Brown",65,86
2020,9,"Male","Brown",70,91
2020,9,"Male","Brown",75,109
2020,9,"Male","Brown",80,264
2020,9,"Female","Indigenous",0,3
2020,9,"Female","Indigenous",65,1
2020,9,"Female","Indigenous",80,1
2020,9,"Male","Indigenous",0,1
2020,9,"Male","Indigenous",60,1
2020,9,"Male","Indigenous",65,2
2020,9,"Male","Indigenous",80,1
2020,9,"Female","White",0,20
2020,9,"Female","White",10,1
2020,9,"Female","White",15,3
2020,9,"Female","White",20,5
2020,9,"Female","White",25,2
2020,9,"Female","White",30,9
2020,9,"Female","White",35,1
2020,9,"Female","White",40,10
2020,9,"Female","White",45,6
2020,9,"Female","White",50,17
2020,9,"Female","White",55,15
2020,9,"Female","White",60,12
2020,9,"Female","White",65,17
2020,9,"Female","White",70,24
2020,9,"Female","White",75,39
2020,9,"Female","White",80,127
2020,9,"Male","White",0,13
2020,9,"Male","White",5,2
2020,9,"Male","White",10,1
2020,9,"Male","White",15,3
2020,9,"Male","White",20,6
2020,9,"Male","White",25,6
2020,9,"Male","White",30,9
2020,9,"Male","White",35,9
2020,9,"Male","White",40,8
2020,9,"Male","White",45,8
2020,9,"Male","White",50,13
2020,9,"Male","White",55,13
2020,9,"Male","White",60,14
2020,9,"Male","White",65,25
2020,9,"Male","White",70,27
2020,9,"Male","White",75,41
2020,9,"Male","White",80,101
2020,10,"Female","Asian",25,1
2020,10,"Female","Asian",70,1
2020,10,"Female","Asian",80,1
2020,10,"Male","Asian",15,1
2020,10,"Male","Asian",25,1
2020,10,"Male","Asian",35,1
2020,10,"Male","Asian",50,1
2020,10,"Male","Asian",60,1
2020,10,"Male","Asian",70,1
2020,10,"Male","Asian",80,1
2020,10,"Female","Black",0,3
2020,10,"Female","Black",15,1
2020,10,"Female","Black",20,5
2020,10,"Female","Black",25,1
2020,10,"Female","Black",30,1
2020,10,"Female","Black",35,6
2020,10,"Female","Black",40,5
2020,10,"Female","Black",45,5
2020,10,"Female","Black",50,10
2020,10,"Female","Black",55,6
2020,10,"Female","Black",60,4
2020,10,"Female","Black",65,11
2020,10,"Female","Black",70,17
2020,10,"Female","Black",75,9
2020,10,"Female","Black",80,32
2020,10,"Male","Black",0,3
2020,10,"Male","Black",5,1
2020,10,"Male","Black",10,2
2020,10,"Male","Black",15,4
2020,10,"Male","Black",20,12
2020,10,"Male","Black",25,12
2020,10,"Male","Black",30,11
2020,10,"Male","Black",35,7
2020,10,"Male","Black",40,5
2020,10,"Male","Black",45,5
2020,10,"Male","Black",50,5
2020,10,"Male","Black",55,12
2020,10,"Male","Black",60,26
2020,10,"Male","Black",65,19
2020,10,"Male","Black",70,21
2020,10,"Male","Black",75,19
2020,10,"Male","Black",80,37
2020,10,"Female","Brown",0,31
2020,10,"Female","Brown",5,3
2020,10,"Female","Brown",10,2
2020,10,"Female","Brown",15,12
2020,10,"Female","Brown",20,16
2020,10,"Female","Brown",25,16
2020,10,"Female","Brown",30,17
2020,10,"Female","Brown",35,20
2020,10,"Female","Brown",40,28
2020,10,"Female","Brown",45,26
2020,10,"Female","Brown",50,45
2020,10,"Female","Brown",55,52
2020,10,"Female","Brown",60,63
2020,10,"Female","Brown",65,79
2020,10,"Female","Brown",70,78
2020,10,"Female","Brown",75,83
2020,10,"Female","Brown",80,241
2020,10,"Male","Brown",0,51
2020,10,"Male","Brown",5,5
2020,10,"Male","Brown",10,9
2020,10,"Male","Brown",15,42
2020,10,"Male","Brown",20,63
2020,10,"Male","Brown",25,60
2020,10,"Male","Brown",30,62
2020,10,"Male","Brown",35,68
2020,10,"Male","Brown",40,66
2020,10,"Male","Brown",45,63
2020,10,"Male","Brown",50,94
2020,10,"Male","Brown",55,72
2020,10,"Male","Brown",60,82
2020,10,"Male","Brown",65,98
2020,10,"Male","Brown",70,120
2020,10,"Male","Brown",75,126
2020,10,"Male","Brown",80,240
2020,10,"Female","Indigenous",10,1
2020,10,"Female","Indigenous",25,1
2020,10,"Female","Indigenous",35,1
2020,10,"Female","Indigenous",40,1
2020,10,"Female","Indigenous",50,1
2020,10,"Female","Indigenous",70,1
2020,10,"Female","Indigenous",80,4
2020,10,"Male","Indigenous",0,3
2020,10,"Male","Indigenous",25,2
2020,10,"Male","Indigenous",30,1
2020,10,"Male","Indigenous",40,2
2020,10,"Male","Indigenous",45,1
2020,10,"Male","Indigenous",50,1
2020,10,"Male","Indigenous",55,2
2020,10,"Male","Indigenous",60,2
2020,10,"Male","Indigenous",70,1
2020,10,"Male","Indigenous",80,2
2020,10,"Female","White",0,5
2020,10,"Female","White",5,2
2020,10,"Female","White",10,2
2020,10,"Female","White",15,1
2020,10,"Female","White",20,4
2020,10,"Female","White",25,6
2020,10,"Female","White",30,4
2020,10,"Female","White",35,7
2020,10,"Female","White",40,5
2020,10,"Female","White",45,9
2020,10,"Female","White",50,6
2020,10,"Female","White",55,15
2020,10,"Female","White",60,21
2020,10,"Female","White",65,33
2020,10,"Female","White",70,19
2020,10,"Female","White",75,32
2020,10,"Female","White",80,115
2020,10,"Male","White",0,9
2020,10,"Male","White",15,2
2020,10,"Male","White",20,14
2020,10,"Male","White",25,14
2020,10,"Male","White",30,9
2020,10,"Male","White",35,5
2020,10,"Male","White",40,8
2020,10,"Male","White",45,12
2020,10,"Male","White",50,11
2020,10,"Male","White",55,14
2020,10,"Male","White",60,20
2020,10,"Male","White",65,29
2020,10,"Male","White",70,23
2020,10,"Male","White",75,35
2020,10,"Male","White",80,75
2020,11,"Female","Asian",55,1
2020,11,"Female","Asian",60,1
2020,11,"Female","Asian",65,1
2020,11,"Female","Asian",80,2
2020,11,"Male","Asian",40,1
2020,11,"Male","Asian",55,1
2020,11,"Male","Asian",70,2
2020,11,"Male","Asian",80,3
2020,11,"Female","Black",15,1
2020,11,"Female","Black",20,1
2020,11,"Female","Black",25,1
2020,11,"Female","Black",30,1
2020,11,"Female","Black",35,3
2020,11,"Female","Black",40,2
2020,11,"Female","Black",45,6
2020,11,"Female","Black",50,5
2020,11,"Female","Black",55,5
2020,11,"Female","Black",60,12
2020,11,"Female","Black",65,10
2020,11,"Female","Black",70,17
2020,11,"Female","Black",75,11
2020,11,"Female","Black",80,36
2020,11,"Male","Black",5,1
2020,11,"Male","Black",15,8
2020,11,"Male","Black",20,13
2020,11,"Male","Black",25,5
2020,11,"Male","Black",30,6
2020,11,"Male","Black",35,11
2020,11,"Male","Black",40,15
2020,11,"Male","Black",45,3
2020,11,"Male","Black",50,7
2020,11,"Male","Black",55,10
2020,11,"Male","Black",60,23
2020,11,"Male","Black",65,17
2020,11,"Male","Black",70,25
2020,11,"Male","Black",75,19
2020,11,"Male","Black",80,34
2020,11,"Female","Brown",0,31
2020,11,"Female","Brown",5,1
2020,11,"Female","Brown",10,4
2020,11,"Female","Brown",15,5
2020,11,"Female","Brown",20,11
2020,11,"Female","Brown",25,9
2020,11,"Female","Brown",30,20
2020,11,"Female","Brown",35,24
2020,11,"Female","Brown",40,27
2020,11,"Female","Brown",45,31
2020,11,"Female","Brown",50,38
2020,11,"Female","Brown",55,50
2020,11,"Female","Brown",60,63
2020,11,"Female","Brown",65,63
2020,11,"Female","Brown",70,77
2020,11,"Female","Brown",75,88
2020,11,"Female","Brown",80,234
2020,11,"Male","Brown",0,47
2020,11,"Male","Brown",5,4
2020,11,"Male","Brown",10,11
2020,11,"Male","Brown",15,48
2020,11,"Male","Brown",20,51
2020,11,"Male","Brown",25,58
2020,11,"Male","Brown",30,60
2020,11,"Male","Brown",35,62
2020,11,"Male","Brown",40,59
2020,11,"Male","Brown",45,75
2020,11,"Male","Brown",50,70
2020,11,"Male","Brown",55,81
2020,11,"Male","Brown",60,85
2020,11,"Male","Brown",65,102
2020,11,"Male","Brown",70,111
2020,11,"Male","Brown",75,105
2020,11,"Male","Brown",80,223
2020,11,"Female","Indigenous",0,4
2020,11,"Female","Indigenous",40,1
2020,11,"Female","Indigenous",45,1
2020,11,"Female","Indigenous",50,1
2020,11,"Female","Indigenous",75,1
2020,11,"Male","Indigenous",0,5
2020,11,"Male","Indigenous",5,1
2020,11,"Male","Indigenous",15,2
2020,11,"Male","Indigenous",25,1
2020,11,"Male","Indigenous",30,2
2020,11,"Male","Indigenous",35,1
2020,11,"Male","Indigenous",80,2
2020,11,"Female","White",0,9
2020,11,"Female","White",5,3
2020,11,"Female","White",10,1
2020,11,"Female","White",15,1
2020,11,"Female","White",20,2
2020,11,"Female","White",25,2
2020,11,"Female","White",30,5
2020,11,"Female","White",35,3
